ip_region_mismatch,device_change_rate,application_frequency,loan_amount,institution,loan_type,session_duration,geo_location_consistency,previous_defaults,time_between_apps,browser_fingerprint_change,fraudulent
0,0.3202445963154397,3,324305,ICICI,Personal,391.92243397921277,1,1,70025.55475964595,0.23905348981887495,0
0,0.07920664242683248,1,648491,Axis,Education,155.4802880052884,1,0,94516.1718548414,0.18295829558019724,0
0,0.02773575455219985,4,372482,Kotak,Car,217.26114948370568,1,0,58489.246436409725,0.1833922197398226,0
0,0.2239969764244734,2,543336,Bajaj Finance,Education,336.1169166557787,1,1,62830.225758468296,0.055776699401459705,0
0,0.20105763425312934,4,439329,Kotak,Home,174.45298758475224,1,1,96972.93070518835,0.20434700701638178,0
0,0.1308981795011323,5,456226,HDFC,Personal,417.35989768050257,1,0,62547.4692822353,0.025739353749244742,0
0,0.3337123139763114,2,653248,Axis,Home,390.8578304988996,1,0,97869.0546691654,0.22969557129149618,1
0,0.10719179867648186,0,291961,SBI,Education,358.8147264011501,1,0,65738.05874240883,0.33569813873876336,0
0,0.20232535924195066,4,889039,ICICI,Car,305.24307130000244,1,0,48470.149332408626,0.30153449769295554,0
0,0.12094282335904677,1,135782,ICICI,Education,195.0816729967044,1,1,50646.79124662223,0.014970821486077547,0
0,0.17739082129653802,3,380466,Axis,Education,173.1880897232133,1,1,44551.8362701116,0.503677815553567,0
0,0.023115003756547004,3,574042,Kotak,Education,193.51090607997156,1,0,12038.467485750203,0.09572356983286306,0
0,0.08891503730949449,1,616862,Kotak,Education,345.121770731578,1,0,3839.3238314819946,0.1973617557019675,0
0,0.16398524408702164,4,479904,SBI,Car,211.15001242315657,1,1,85967.2257281485,0.5921576313907012,0
0,0.1170252387309708,3,488521,Axis,Home,305.3736478704055,1,0,62283.23683466647,0.029913268383107736,0
0,0.2591464317341008,1,582110,Bajaj Finance,Home,107.25762664948002,1,0,86915.29329010997,0.023580558278257648,0
0,0.045526721222938944,1,453786,SBI,Personal,303.79099891768783,1,0,19551.27099320878,0.2413268812936011,0
0,0.16806713313055854,4,778636,Kotak,Home,282.3727666365951,1,0,70570.40808745894,0.004102668542823446,0
0,0.18418532128269552,0,667869,Bajaj Finance,Education,255.6494046544456,1,0,90945.8296449487,0.143480450727476,0
1,0.06534030610503533,2,674564,Kotak,Personal,317.95976554971173,1,0,17911.97720136498,0.24450872607139776,0
0,0.11491220710414017,1,306768,Kotak,Education,480.8009124690518,1,0,29997.815562669344,0.2694044930102869,0
0,0.20127523467163105,1,484122,Axis,Home,327.4438254749787,1,1,45580.13094490894,0.02662671285492687,0
0,0.0374583486911212,3,439906,HDFC,Car,245.99235751544126,1,1,24117.70206990103,0.2720498540634379,0
1,0.20384495325146634,4,298879,ICICI,Education,188.41701531414327,1,0,82087.4708163127,0.020819837313613494,0
0,0.014962139251124792,1,572032,Axis,Car,225.4867322671342,1,0,62423.3074992891,0.0022606837317425887,0
0,0.25611814827382823,2,392470,Axis,Education,287.19033188844344,1,0,13907.294764308142,0.11697765161876059,1
0,0.05441987457708996,0,631080,Bajaj Finance,Car,330.36008716579187,1,0,3411.7628776241877,0.0675496896621229,0
0,0.1284210661284456,2,285961,Axis,Home,262.6164070666266,0,0,83882.48874626981,0.16715009177385054,1
1,0.06990203314405355,2,843808,Bajaj Finance,Education,196.50717540018425,1,0,6632.436755709018,0.1488515066082148,0
0,0.16648284546288494,3,320733,Axis,Personal,150.7190314637391,0,1,21075.05118302112,0.0036144287359059116,0
0,0.16274359230538515,1,543860,ICICI,Home,286.6890279236417,1,1,66251.10864482977,0.05684754173614182,0
0,0.22053428876488276,1,658371,ICICI,Home,226.2023652887379,1,1,77787.31157213572,0.12327622567873123,0
0,0.3531808421385306,2,385871,SBI,Car,322.9467108563253,1,0,91077.75012218664,0.12459303365859997,1
0,0.061022477671963365,0,670493,Kotak,Education,246.25432063541237,1,0,10051.22097217166,0.3082381050191668,0
0,0.08707523325880331,1,254163,Kotak,Car,170.64096735164742,1,0,98543.25973515284,0.03222159749423765,0
0,0.19053767311119818,5,790423,SBI,Home,200.53113527144404,1,0,31357.15335632832,0.1111743873767847,0
0,0.23459061206583748,2,502829,Kotak,Personal,434.7068449016739,1,0,13283.621204787629,0.01706639552459635,0
0,0.09401990710123322,3,380717,Axis,Car,406.23099685375433,1,1,53787.05966375191,0.12348962137118617,0
0,0.28310887324616324,3,440163,ICICI,Education,420.28899291674475,0,0,98624.69130303762,0.4268327184111631,0
0,0.09895082320943781,3,661783,Bajaj Finance,Home,357.8148838104566,1,0,47190.99311117217,0.5247921160036028,0
0,0.13667397206253543,2,383108,Axis,Personal,350.6174210767722,1,1,83962.21098910162,0.20604539818554932,0
0,0.12258565818391394,3,350128,HDFC,Personal,315.7269598318361,1,0,26757.64928131908,0.45264227260293693,1
0,0.19059479546305283,2,455692,SBI,Car,397.96911448684966,1,0,20040.924545864065,0.07183642808179058,0
0,0.12791864715250068,2,264607,SBI,Home,316.85575621482457,1,0,4366.225035669274,0.17902576889985186,0
0,0.19082188506596753,3,864108,SBI,Education,414.7623206516363,1,0,29882.880134291012,0.07032618702458453,0
0,0.21614401511990858,0,386721,Bajaj Finance,Home,429.931773949394,1,0,34213.50052338968,0.6225036216175033,0
0,0.22901901878336262,0,666323,SBI,Home,262.696460012868,1,0,27094.09255599178,0.12189293982061382,0
1,0.19741306444435747,3,541894,ICICI,Home,384.56737218552803,1,0,21160.1904054096,0.3526396847008043,0
1,0.06886676886791533,1,303093,SBI,Personal,247.61452414529725,0,0,79689.02721803659,0.2970168588714732,1
0,0.12401855639839565,2,498809,Bajaj Finance,Home,287.73421438618817,1,0,59249.482181717074,0.23159588835993983,0
0,0.1751410197977029,2,656800,Axis,Home,222.56747053242944,0,0,29333.731444194855,0.07432425748679068,0
1,0.0931808329389924,4,462347,HDFC,Car,388.2103003066384,1,0,79091.32585645595,0.039559810158554254,0
0,0.05145518664680492,2,738622,Axis,Car,320.80972202107444,1,1,25413.95968612279,0.1256092604675708,0
0,0.024426701401264638,1,704303,Axis,Car,354.7520269812107,1,1,22731.810581995127,0.20054107329057214,0
0,0.16432598309437166,1,683782,SBI,Education,401.60263787813113,1,0,79194.92901335353,0.05478786503211668,0
0,0.0749464953657968,0,408068,Axis,Home,246.5844117375816,1,0,97904.71236460736,0.030310879797588546,0
0,0.23638725702997812,0,284031,HDFC,Home,260.0875859562383,1,0,95536.03800240527,0.19144198870507736,0
0,0.22909621761396334,0,377282,SBI,Car,337.423814939984,1,1,76133.19276409836,0.28667240368769575,0
0,0.10323090466218207,1,539248,ICICI,Home,274.1295537495444,1,0,98019.69484760723,0.11823545293965694,0
0,0.21766375865248103,0,609157,Axis,Education,302.21045273780294,1,1,80710.5921205228,0.014876741907332713,0
0,0.09199028668737712,2,65685,SBI,Education,430.19168882929046,1,0,18529.881709362267,0.20520150369360096,0
1,0.23899733648124,1,498377,Bajaj Finance,Car,195.57623650484112,1,1,97867.94281109728,0.2340905349086561,0
0,0.07077758270887652,2,531617,Bajaj Finance,Personal,216.01783435169767,1,0,83249.75668165051,0.3725738890668683,0
0,0.2761687080663052,4,444491,Axis,Education,261.0170152940797,1,0,31589.931870427186,0.21125635764520337,0
0,0.1484036883821738,1,758254,HDFC,Personal,350.78264886748934,1,0,65598.723488129,0.46678440974943813,0
0,0.1243260523100469,3,584356,ICICI,Home,308.5080726890258,1,0,1761.077927456681,0.08783332359569505,0
0,0.3787652983899174,2,762038,ICICI,Personal,377.801525093809,1,1,66281.69463611764,0.49792287767010845,1
0,0.13342034460614732,4,456807,SBI,Personal,283.7965060355457,1,0,66462.68575754184,0.05518916592149017,0
0,0.18019938177585193,4,687495,Kotak,Home,327.64154717554004,1,0,74407.22870871492,0.31419735667277476,0
1,0.2916771982899047,4,827013,ICICI,Car,366.52592972119476,1,0,86688.94213147051,0.08291577536451482,0
0,0.20675028690066488,2,762338,Bajaj Finance,Education,320.3818428689193,1,0,50373.45926135996,0.12104877799082778,0
0,0.20631500480102982,3,281571,ICICI,Personal,243.08077133513825,1,0,88713.56853152343,0.026545195481023173,0
0,0.22585241158341862,2,449264,Axis,Personal,458.2579154114879,1,1,95200.68209059678,0.06325862841316951,0
1,0.07371313785447833,0,430967,HDFC,Car,477.0216862174838,1,0,30347.478970470034,0.008442387361905387,1
0,0.12096725994701647,2,597850,Bajaj Finance,Education,420.86566988028613,1,1,78882.26329726777,0.13729248570585578,0
0,0.2820087521919093,2,637270,ICICI,Car,222.05987707217736,1,1,22140.533295466805,0.2086691216121638,1
0,0.5213820901476603,4,332221,Kotak,Personal,334.4482469522734,1,0,40603.330293473955,0.4085000456669789,1
0,0.11295440769733636,3,513567,ICICI,Education,375.4750136928881,1,0,12229.734588053498,0.13256512987538369,0
0,0.4248732654259097,0,96014,SBI,Home,339.62958030397647,1,1,60696.39441492138,0.19755519157758875,0
0,0.09054872646745576,1,788389,Kotak,Home,250.98117861436924,1,0,63552.22658279279,0.255742771160691,0
0,0.0670981397151442,2,397525,Axis,Car,339.927829514756,1,0,21170.857661940518,0.31027516188195703,0
0,0.16528263865472118,3,511172,Kotak,Personal,254.2580984485621,1,1,57759.18195229803,0.0709794604433022,0
0,0.1919061954732316,3,438070,Bajaj Finance,Education,138.00484904041386,1,0,87017.93416668136,0.026323536185745584,0
0,0.10808252259050265,2,729205,SBI,Education,411.01737891200037,1,0,36548.63752016913,0.16438932066050785,0
0,0.21688125483563003,1,50000,ICICI,Personal,426.21321874062295,1,0,36892.49478066887,0.28634039165656766,0
0,0.19500600470077567,1,496677,Axis,Car,325.98537342960503,1,1,93795.72708144314,0.024309382339471736,0
0,0.11091207210780168,2,478836,SBI,Education,30.0,1,0,49711.1917551592,0.04470288272649756,0
0,0.0033762696395166487,3,409272,Kotak,Personal,452.92885014340345,1,0,83938.1473178457,0.16961780041092794,0
0,0.16385614664080353,1,845245,HDFC,Education,243.0455415624682,1,0,90730.35169970036,0.09444595605218657,0
0,0.10039342282962381,1,322534,ICICI,Home,177.82502725308257,0,1,50288.980547197105,0.09221284943075529,1
0,0.18780080053144388,0,654359,Axis,Personal,198.50856846018587,1,1,88605.56242667027,0.08810291134811833,0
0,0.19881993695416808,2,571250,HDFC,Education,305.2115947046503,1,0,80626.4468972241,0.2177723931955311,0
0,0.026854409501424148,5,752303,Kotak,Education,358.1054779205101,1,0,30615.92748367649,0.27018028991000403,0
0,0.1288427265474313,1,366562,Kotak,Education,331.2632988884011,1,0,19734.3114297748,0.13986987706574472,0
0,0.26049431636335124,2,353406,Axis,Education,293.0950696647729,0,0,59861.515818024396,0.16352546605025664,0
0,0.06582350775550198,1,719213,Axis,Education,447.12566674214975,1,2,50435.2355647512,0.06030720622696616,0
0,0.3040224136168836,1,585064,Kotak,Education,298.0012559800067,0,0,80389.04149289576,0.44749306514171233,0
0,0.3161680644706348,1,191012,Bajaj Finance,Home,277.5658771567452,1,2,90841.15897723162,0.11004161014212642,1
0,0.19636775480958207,2,392138,Axis,Home,336.0916445737554,1,1,68562.74236808853,0.08653832022283534,0
1,0.17492461421586802,2,577276,SBI,Personal,243.8952196209172,1,0,98736.97905377693,0.20307812394061925,1
0,0.23461752908371306,1,667552,ICICI,Car,138.1413718872335,1,1,25984.713374117357,0.017545279862368132,0
0,0.2381473650584923,0,364153,Axis,Home,308.13551901134394,1,0,27461.178012141452,0.18510969857415088,0
0,0.12028389579191148,0,50000,HDFC,Home,346.7837377614118,1,0,5625.380645480202,0.017666595287251268,0
0,0.08952286660982932,4,604644,Axis,Home,277.01843163339964,1,0,17723.448016817692,0.0602221288322239,0
0,0.08954772016440954,3,255935,Bajaj Finance,Education,333.68684199339936,1,1,70659.71147496582,0.19725055107354827,0
0,0.13569727066376017,3,96532,Bajaj Finance,Education,277.3891150117521,1,0,51139.61215919961,0.07811828905963851,0
0,0.08723523520409865,2,50000,Bajaj Finance,Personal,247.2239369545071,1,1,37811.748416013594,0.06045650973454077,0
0,0.3233477691862442,1,662796,HDFC,Education,251.88324775668565,1,1,76908.64205205863,0.09955710959333901,0
0,0.30166839699517684,3,525723,Bajaj Finance,Education,242.39760874638844,1,0,71107.47786838937,0.33331206949344216,0
0,0.21012713858096616,2,454868,Axis,Personal,136.43928729465608,1,1,10767.62662452474,0.05776353745731695,0
0,0.06138265830770641,2,777804,Bajaj Finance,Home,350.64376869134173,1,0,71233.05920188344,0.08881800500346446,0
1,0.19608969133907433,3,627464,ICICI,Education,173.19035461963665,1,0,45113.78110983585,0.09326184380510398,0
1,0.20821061677757852,2,823260,ICICI,Home,534.7184343925553,0,1,19501.9554054338,0.13427395398745795,0
1,0.1629412066568237,0,221452,ICICI,Home,108.07739848116876,1,0,64547.373511325764,0.10588066612108307,0
0,0.21590849713713756,3,493089,Axis,Home,253.1206205937931,1,0,14447.561828629403,0.03764335759052836,0
1,0.14688459577644764,3,176657,Bajaj Finance,Education,502.9564658830596,1,0,99215.60670551356,0.4654419504133524,0
0,0.07206552046746374,2,454123,Axis,Personal,273.8586356421647,0,0,88231.03310529554,0.0368377533240936,1
0,0.12119617609049174,4,450276,Kotak,Education,227.65674860224334,0,0,24351.322662135863,0.4083705114232526,1
0,0.12333953650021386,0,625322,HDFC,Personal,167.32477555054456,1,0,59571.20418039306,0.2946958182621619,0
0,0.21606059085432727,2,509112,Kotak,Home,307.36071055533415,1,0,95245.56574826979,0.06492421138135077,0
0,0.16006090987144814,2,624681,ICICI,Education,193.65492839530967,1,1,88840.68693311601,0.16247457548069616,0
0,0.24572021933261498,2,640688,SBI,Personal,297.95679440972225,1,1,37859.98930556155,0.0017325278629808157,0
0,0.3567167336874603,3,930985,SBI,Home,400.7714927036511,1,0,62489.005934883724,0.07817269044123554,0
0,0.1720808236887665,0,436940,ICICI,Personal,256.09381869982883,1,0,72466.20802173509,0.11254992797548201,0
0,0.08451898902905887,0,311795,Axis,Education,377.40526753846495,0,0,13687.335358315915,0.15931502690735683,0
0,0.2927222763556153,0,549216,SBI,Home,281.1791809955018,1,1,51597.75151574866,0.28521058447422976,1
0,0.24878806611421717,2,339543,Axis,Education,454.85047450585404,1,0,74419.16545660177,0.10780007744845166,0
1,0.10553205040283095,1,796392,Bajaj Finance,Education,394.7108208608177,1,0,4309.819607425203,0.29426837761636865,0
1,0.3046209806317277,1,443356,HDFC,Car,448.75587504111274,1,1,21871.078254395463,0.09670697025774448,1
0,0.13511916012074224,2,386884,Axis,Home,330.5836961481798,1,0,47950.32752851245,0.07012693422894704,0
1,0.187123849626707,5,405736,SBI,Home,449.134632758173,0,0,67241.87965917162,0.1248080766794922,1
1,0.16145880671618731,4,643683,Axis,Car,244.68551848249393,1,0,99255.85753007911,0.35273588157453356,0
0,0.1104545031380963,3,468450,Axis,Home,280.8460076249991,1,1,88888.75231489852,0.13613459893196353,0
0,0.34076071819899095,1,371666,Bajaj Finance,Personal,353.65240446472677,1,0,72057.07038395204,0.09600255482135077,0
0,0.1663894680120638,1,833070,Kotak,Personal,178.87441886086066,1,0,30977.994037203043,0.20828419625357616,0
1,0.09056557795767824,1,328766,Bajaj Finance,Personal,266.7045057324998,1,1,96423.872934172,0.32462396729056525,0
0,0.09100043866266211,3,507113,SBI,Personal,332.9653412595914,1,1,74685.82024648589,0.38681517736120963,0
1,0.0982839023943173,1,630461,SBI,Car,249.52850435525048,1,0,68007.79237306151,0.0014435766887091479,0
0,0.14701434544884884,0,173732,HDFC,Home,461.7391396428593,1,0,86408.94968617284,0.13061966954772533,0
0,0.12455957885261945,5,596052,Axis,Car,366.01859699800883,1,0,55687.4999329672,0.2319808293764791,0
0,0.30458746723051366,1,288978,ICICI,Personal,351.20241709276763,1,0,48723.4500232505,0.1741011502445733,1
0,0.1987433744097263,2,664556,SBI,Education,233.9215515079203,1,0,3658.657989298258,0.29494095261809006,0
1,0.08514766028189462,1,307469,SBI,Home,397.79158571954974,1,0,56036.464826393945,0.03547037105760353,0
0,0.47943128963483966,0,638553,Bajaj Finance,Education,148.21199319423445,1,0,75723.49446925348,0.020379803284889864,0
0,0.17991003903007877,0,721166,Axis,Home,335.1796853467919,0,0,7482.463234440873,0.1099476241457562,0
0,0.2876567408194212,0,672287,HDFC,Education,405.9365820674318,1,0,91177.78008029853,0.6165517703585371,1
1,0.43019358332377605,2,550263,ICICI,Education,300.02724547977186,1,0,73815.75185744282,0.1747185767108136,1
0,0.2417454146491575,2,453739,SBI,Education,170.45366755612758,1,1,64527.8527039154,0.37167380522293153,0
0,0.03299827701233717,2,384716,Bajaj Finance,Home,334.59168326430506,1,0,88228.71868217806,0.07849641094147299,0
0,0.09061201414787085,2,794206,Kotak,Car,138.34603675537048,0,0,23797.58568896938,0.1307554734723148,0
0,0.4305073318888923,1,360100,HDFC,Home,153.84199793123366,1,0,56749.95260111982,0.30638732975705957,0
0,0.26784018861339254,3,292586,HDFC,Car,448.58277486962345,1,0,55317.03416747729,0.33816191951808555,0
0,0.09900943721307326,2,633073,Kotak,Car,394.8102855618902,1,0,12681.075961962752,0.015408979471312142,0
0,0.1005782405205622,4,340772,Kotak,Personal,118.30985748168692,1,0,42234.07384503067,0.21300202805408053,0
0,0.14770823263855445,3,309987,Axis,Personal,186.49952187288497,1,0,85659.3859881768,0.11601748674350462,0
0,0.15319524314010025,1,211279,ICICI,Education,373.5582844208258,1,0,86280.05737646745,0.036418190675961276,0
0,0.09182503493175057,1,403418,HDFC,Home,413.2763584709128,1,0,84638.0338934348,0.17452534545058632,0
1,0.13050066121482565,2,483456,Bajaj Finance,Home,316.1770461007995,1,0,9564.556612529694,0.1436490997222828,0
0,0.1626941792715634,3,548618,Axis,Car,250.17885104620544,1,0,30112.73062115604,0.037902123289901835,0
0,0.20316523775616452,3,690261,Bajaj Finance,Car,349.0037777206961,1,1,69367.3539522199,0.10559071454760295,0
0,0.07897959736078768,2,605379,Bajaj Finance,Personal,426.865959587616,1,0,3222.1211257963564,0.006336029228864577,0
0,0.418046725952275,0,461825,Kotak,Personal,249.05408622530734,1,0,27806.104164600616,0.10038677267035949,1
0,0.21071598587715115,1,460360,Bajaj Finance,Personal,405.2431745880091,1,0,32444.411137194136,0.18548053179497828,0
0,0.055695601227530395,3,602031,ICICI,Home,225.2730956767196,1,0,87451.62208791301,0.14412551906502122,0
0,0.12325237829813311,4,754514,HDFC,Personal,212.57132913265417,1,0,99113.9837728842,0.08374510365359353,0
1,0.22545796989782393,2,525262,Bajaj Finance,Personal,357.6746367317966,1,0,42084.32161977284,0.14116883826653184,0
0,0.036798362750684835,4,406173,SBI,Education,385.8771599277206,1,0,63640.021637343045,0.04483717978885597,0
0,0.047331628477913876,3,301426,Kotak,Personal,350.1288999472582,1,1,56196.57072543152,0.11488384314731913,0
0,0.1407852290076291,1,210958,SBI,Home,278.8067662137282,1,0,97199.40224803869,0.09585706878430708,0
0,0.44560381662850557,2,633253,SBI,Education,333.8278111896895,1,1,90632.72113933324,0.0986891967490865,1
0,0.3699111506934951,3,615595,Bajaj Finance,Personal,299.6963767907883,1,1,48611.25976151926,0.08560188806785686,1
0,0.3069887004653271,2,615472,Bajaj Finance,Home,315.53857680628136,1,0,63219.48837950447,0.13024053046039596,0
0,0.30310595353771697,2,474268,Axis,Education,384.88346605529057,1,0,3044.2213701122855,0.3465531466708318,1
0,0.617172056015977,2,781386,SBI,Personal,204.93273916448143,0,0,43530.20427014816,0.08673397039264878,1
0,0.24010736539443941,1,403176,ICICI,Car,380.6177331848595,1,0,48509.6554263398,0.051774667936003056,0
0,0.1659959489168706,3,691053,ICICI,Personal,450.3000853731089,1,0,2430.0248023936556,0.09536935900199033,0
0,0.18261481157769205,4,492251,Kotak,Education,217.6844072431179,1,0,15116.748071723281,0.009174003226887325,0
0,0.2054715461131509,1,378329,SBI,Personal,428.3739598119304,1,0,54721.34935125675,0.10632753326015136,0
0,0.09401199930373463,1,618506,HDFC,Home,320.6849423715466,0,0,76899.83103299246,0.24526823969728295,1
0,0.15270958028382378,1,581927,ICICI,Education,361.97008175629395,0,1,90656.78281393471,0.14288521331367118,1
1,0.24378597968281443,2,571394,Kotak,Education,168.62126835844836,1,0,9486.504284753519,0.022885881303720594,0
0,0.14949378568598504,3,516255,ICICI,Personal,365.15510625705843,1,2,42452.02106490945,0.11189352265177221,0
0,0.17373433569641586,2,492421,HDFC,Personal,84.52509558222033,1,0,71409.12249550875,0.1524554276409032,0
0,0.429715593602053,4,977674,HDFC,Personal,181.93547404292133,1,0,74740.51398274842,0.10159044177918808,0
0,0.11713138479251181,2,736851,Kotak,Car,150.98955130841202,1,1,8854.97542335985,0.18361049091467785,0
0,0.034452587138786316,1,644565,ICICI,Home,197.7217425554594,1,0,35784.08320233908,0.03830558158964242,0
0,0.15210012989087737,4,522359,HDFC,Home,244.84147834989284,1,0,11795.702084314908,0.11128406976038376,0
0,0.08942477300090215,1,701431,HDFC,Personal,301.67458609962995,1,0,58518.37394661393,0.23151419186969613,0
0,0.15276257562308188,2,603598,Kotak,Home,100.76949497456741,1,1,53969.67598953828,0.058621541247543256,0
1,0.09794416667608989,5,505240,Axis,Car,341.8854317123806,1,1,1552.7567791626263,0.20409537290497368,1
0,0.19914503629598168,0,439287,HDFC,Education,267.54058021587724,0,0,39001.793802081615,0.039109292582904936,0
0,0.1701405018950875,2,483816,ICICI,Home,386.925867013541,1,0,28073.353617844252,0.671603301679495,0
1,0.1141163102076554,2,50000,Kotak,Home,356.53603776950206,1,0,81594.43080199887,0.12550070446974482,1
0,0.16917665380991245,1,542120,Axis,Education,388.4120551014432,1,1,92278.76658108275,0.06684385681424967,0
0,0.1188738731720279,4,402304,ICICI,Car,294.2748947321456,1,0,39172.55597432034,0.06615371116142706,0
0,0.004099161481432579,7,818533,Bajaj Finance,Home,346.7512527162959,1,1,24805.490281881812,0.37309843754109295,0
0,0.22922269624118738,5,503868,HDFC,Education,313.08397414537944,1,0,79095.89508204338,0.17679401604543818,0
0,0.08019333609597733,2,262207,HDFC,Home,340.56212071403536,1,1,98158.98590246143,0.10692546791874358,0
0,0.1791527737543046,4,490023,ICICI,Personal,279.3816469183299,1,0,32744.658052857823,0.3106362564735319,0
0,0.2094985078141084,3,290775,Bajaj Finance,Personal,60.36089143540511,1,0,5917.49895968477,0.032754734429119234,0
0,0.36450363288804644,2,594681,ICICI,Education,356.51569149473653,0,0,72878.60083009436,0.06909327777968746,0
0,0.12742064733933417,2,558189,Axis,Car,333.8049573128484,0,0,73431.78497280362,0.4520991899337162,1
0,0.17580487619979443,1,691567,Kotak,Car,361.58595508011456,1,0,34043.23234224108,0.005815943049920241,0
0,0.06280155407274318,2,341823,ICICI,Personal,286.9131491703263,1,1,56811.908965281036,0.3825113626085084,0
0,0.2250247229965793,5,506801,SBI,Personal,455.9088253157944,1,1,9087.786746953556,0.020756406565809713,1
0,0.06417880483182174,0,226995,ICICI,Education,287.51074896753744,1,1,67777.33124358077,0.24535660120393882,0
1,0.10631733460535199,0,640298,Axis,Personal,288.1912864026242,0,0,71290.14168630203,0.03552893402199224,1
0,0.023488830650844394,3,603774,ICICI,Home,317.1840817746259,1,0,21235.81302503997,0.1299206401539926,0
0,0.08336629030013266,2,599161,HDFC,Education,362.0563508855026,1,0,79494.87072328298,0.3654875484351163,0
1,0.10201732603069687,2,500323,Kotak,Home,197.96982642604783,1,1,4201.717455028557,0.07200072322556576,0
0,0.19092145596966012,4,582954,HDFC,Home,409.0342598906144,1,0,81777.43934857033,0.1069416401497319,0
0,0.18486148445094835,2,820867,Axis,Education,343.8751288261073,1,0,86654.92526536703,0.3294067358744471,0
0,0.2875477838565319,1,442981,Kotak,Personal,473.1856616806283,1,0,6949.954860087203,0.2196551437549035,0
0,0.065106623792812,4,527729,ICICI,Education,331.6822728887031,1,0,88532.98461299583,0.06761382702161275,0
0,0.10106947118825076,0,282774,HDFC,Car,317.3486580106788,1,0,73110.75758478552,0.08818022858834663,0
0,0.14934292485267614,3,326347,Bajaj Finance,Car,173.70658056177692,1,0,33956.384493838734,0.15701277602331762,0
1,0.18277640942891044,1,519562,Kotak,Education,291.83625168188047,1,0,3883.4670620659053,0.014995515153737461,0
0,0.23899279791975933,3,720786,ICICI,Personal,187.7614573752246,1,0,94653.99430383697,0.046698725747518266,0
0,0.12080893821014803,2,448743,Kotak,Home,101.3705569553052,1,1,38617.54074435965,0.22485729438587496,0
0,0.0849625280003152,2,452816,HDFC,Home,113.80863384145093,1,0,65745.80197317863,0.5206299639905315,0
0,0.08920932187818674,2,418622,Kotak,Education,226.8011241899418,0,2,25386.547078511867,0.04462906830796573,0
0,0.18171180256354533,2,393048,Kotak,Car,257.5981204018033,1,0,94531.1651797592,0.16995035475106052,0
0,0.28434876266943504,0,558994,Axis,Education,277.9250574542208,1,0,20193.651003138697,0.1742577779898529,1
0,0.02056306049645619,2,200548,Bajaj Finance,Personal,361.6662635611799,1,0,20763.638907865286,0.18688055936573555,0
0,0.3837794112165884,2,756187,Axis,Car,146.25665624500465,1,2,87406.19363395612,0.4914357521626093,1
1,0.16328074626084155,2,366915,Axis,Home,118.53769136399964,1,2,9785.573922168993,0.45962010452632146,1
0,0.2814722695334594,0,644380,SBI,Home,274.0902628965835,1,0,84885.1251527476,0.42458148656395284,1
0,0.1205751612093607,2,246000,SBI,Education,268.0736683893127,1,0,16857.742773532635,0.011341618255106494,0
0,0.18575982449946354,3,633768,HDFC,Home,299.82293866659455,1,1,70018.77806112924,0.13561781398253767,0
0,0.19334396812653468,2,634388,Kotak,Home,267.7627811107285,1,1,37905.61413007282,0.05562675096428474,0
1,0.0799068098264591,1,576840,ICICI,Car,155.69298413867585,1,0,35170.647433716105,0.21139075959777268,0
0,0.022991682823225904,0,301114,HDFC,Home,327.3377356000815,1,1,75914.0809125335,0.042581263656650395,0
0,0.1938524483969089,0,549909,Axis,Car,474.68879498151847,1,0,71778.29418453126,0.10972371356463902,0
0,0.19941633208621343,1,263388,Bajaj Finance,Personal,229.58468342653075,1,0,36317.54796721578,0.5591959183564416,0
1,0.1545841458820865,2,449447,SBI,Personal,225.29190683287027,1,0,14664.37365876281,0.1702456930750865,1
0,0.15509725005934563,1,705882,SBI,Education,164.56489415188938,1,0,36995.50087285032,0.04801907311566017,0
1,0.3710146372080216,0,659340,SBI,Car,376.39312774875185,1,1,64863.06904358555,0.029295781363331167,0
0,0.12148792665462613,1,503036,Kotak,Personal,461.083219851449,1,1,1144.4216737140152,0.15634759263703385,0
0,0.2714983672254811,3,305038,ICICI,Car,410.5901228171191,1,1,85911.92934698761,0.16390567719910099,0
0,0.18393933530910903,0,629117,HDFC,Personal,301.85534757510595,1,0,95023.08151963032,0.25758261001090915,0
0,0.33503742366099415,1,503876,Axis,Personal,304.690453100174,1,0,87860.77789021112,0.3238886039234672,0
0,0.17699129713097447,1,50000,Bajaj Finance,Car,222.71684493078186,1,0,65055.692724857145,0.1506702015001578,0
0,0.16629924594030207,2,656525,ICICI,Personal,193.3479512154531,1,0,46240.17737736543,0.10935186592566769,0
1,0.2109734116661391,2,495153,Kotak,Car,395.16551669633424,1,1,8739.539029583331,0.23228649171487575,1
0,0.08103140269910622,1,740490,Kotak,Car,298.75236245192207,1,0,72539.48778687805,0.043663739603951555,0
0,0.26664769542326133,1,280945,ICICI,Education,114.9292130511177,1,1,40246.127853513615,0.03782996286749849,0
0,0.03197201649738961,2,50000,Kotak,Car,211.8591740251681,1,0,29607.867862270443,0.014129949826427993,0
0,0.3363888589577034,2,555816,ICICI,Car,115.83995727326462,1,0,33716.643353725885,0.08245728758975852,0
0,0.05618933596354004,0,558312,Kotak,Home,202.21142770352742,1,0,3896.08479420149,0.055909423652931285,0
0,0.16190284313612932,3,161865,SBI,Personal,446.9530654560729,1,0,55012.407604974884,0.204097470290673,0
0,0.23305877589731427,3,304300,ICICI,Car,374.5301302504397,1,0,76467.61491010476,0.0015225345605630052,0
